Batch_ID,Time_Minutes,Phase,Temperature_C,Pressure_Bar,Humidity_Percent,Motor_Speed_RPM,Compression_Force_kN,Flow_Rate_LPM,Power_Consumption_kW,Vibration_mm_s,Energy_kWh
T041,0,Preparation,22.34003917126274,0.8014295146179724,41.95410859549812,0.0,0.0,0.0,2.329034223883049,0.1508881859506608,0.038817237064717486
T041,1,Preparation,24.93332427097668,0.7851042899442873,48.72605417663497,0.0,0.0,0.0,1.709641139441313,0.1461034126939528,0.028494018990688548
T041,2,Preparation,25.2178819231605,0.911439522326125,49.37649437203591,0.0,0.0,0.0,1.850065000799625,-0.001609651957885941,0.030834416679993752
T041,3,Preparation,24.58976303282772,0.8537253462073422,45.67344132711781,0.0,0.0,0.0,1.199083364268313,0.1489001695056958,0.019984722737805216
T041,4,Preparation,26.61720257762781,1.003848333520005,41.00980732707209,0.0,0.0,0.0,2.199391214914908,0.01346785678784752,0.0366565202485818
T041,5,Preparation,22.62167512721403,0.978301301968432,45.3652007847537,0.0,0.0,0.0,2.172695513384973,0.01133446791190187,0.036211591889749546
T041,6,Preparation,24.78904481765329,0.9840375242021229,37.95310378966573,0.0,0.0,0.0,2.317303518559484,0.0850752706653484,0.038621725309324735
T041,7,Preparation,26.6859997920099,0.9179581757270576,41.83891181299652,0.0,0.0,0.0,1.920752121004363,0.03647188618697568,0.032012535350072716
T041,8,Preparation,27.07682813529584,1.069927996490057,42.44592621873596,0.0,0.0,0.0,2.242059795142361,0.1782472766054486,0.03736766325237269
T041,9,Preparation,24.3939204160046,0.9368033772512661,42.20098291511107,0.0,0.0,0.0,1.675806633684867,0.1334337016891957,0.027930110561414447
T041,10,Preparation,27.46721035182189,0.9188892243659454,46.72014538099832,0.0,0.0,0.0,2.7758159264809,0.08351940639636087,0.04626359877468167
T041,11,Preparation,26.02341128223969,1.053183115437089,40.75413102189409,0.0,0.0,0.0,2.455049135597641,0.09117799877673737,0.040917485593294015
T041,12,Preparation,25.58568180733388,0.9240784642249052,46.7772003785395,0.0,0.0,0.0,1.95414280213247,0.0639954344404185,0.03256904670220783
T041,13,Preparation,25.91983249207217,0.9350899942793393,45.01733457385721,0.0,0.0,0.0,1.665566231784538,0.1695669833043504,0.027759437196408967
T041,14,Preparation,28.83182641555861,1.044178679685968,45.1234117659347,0.0,0.0,0.0,1.961588883694503,0.04844267293851935,0.03269314806157505
T041,15,Preparation,23.41946575386456,1.114381569120231,44.6039258803339,0.0,0.0,0.0,1.856293326058543,0.1768625014689807,0.030938222100975715
T041,16,Preparation,26.71816300836232,0.8793081690126108,46.99152107347908,0.0,0.0,0.0,2.228547177182191,0.09007106792248855,0.03714245295303652
T041,17,Preparation,22.97285496186178,1.165402403315494,39.93374492902292,0.0,0.0,0.0,1.1113766469709,0.213400301683649,0.018522944116181668
T041,18,Preparation,27.94659730585027,1.082710644339124,46.01282396515862,0.0,0.0,0.0,1.866165653063226,0.07607033434412544,0.0311027608843871
T041,19,Preparation,26.79244301345325,1.03313302062107,46.73671110721553,0.0,0.0,0.0,1.580682921462671,0.120344389538311,0.02634471535771118
T041,20,Preparation,26.67742617848886,0.8806868680191889,49.22815612661599,0.0,0.0,0.0,2.167665246256012,0.05744560034153792,0.036127754104266864
T041,21,Preparation,24.49457013460358,1.062954843110253,42.97139658489911,0.0,0.0,0.0,1.858415462716691,0.1151700345275347,0.030973591045278182
T041,22,Preparation,24.63384433803517,1.011704934432806,48.2308181429942,0.0,0.0,0.0,1.293190026856317,0.0921639819870729,0.02155316711427195
T041,23,Granulation,61.48943505381101,1.064019872952512,45.29915063799171,152.698016536596,0.0,4.78525849547422,17.68139463833527,2.470390013106082,0.29468991063892114
T041,24,Granulation,62.18506331403299,1.234350908758166,49.96364669829504,155.0805198137033,0.0,4.42849461398185,16.15588259160035,2.768907721344343,0.26926470986000584
T041,25,Granulation,63.07530806338902,1.181279164465947,54.77213474536255,132.1216750447787,0.0,4.83912163337339,15.81910103587967,2.55774299507658,0.2636516839313278
T041,26,Granulation,62.16939231817828,1.165573761166471,55.21797046974802,142.9023486905118,0.0,5.730855263330962,18.93276469158618,2.557488453385826,0.315546078193103
T041,27,Granulation,62.84030328490014,1.078266622381223,56.66955313765786,144.6355899626247,0.0,5.493555405687635,13.50756068055698,2.190248214251783,0.2251260113426163
T041,28,Granulation,61.70157881528255,1.253919460819764,46.1272036304823,138.1582616960036,0.0,4.350871844278882,11.49074051612847,2.438928770854001,0.1915123419354745
T041,29,Granulation,62.4226319537178,1.045862255119189,56.17946931617401,144.172710218564,0.0,5.015006773086469,13.46619503350833,2.712196624798537,0.22443658389180549
T041,30,Granulation,63.71201322513817,1.248700675966413,56.30740260879868,164.6493849385591,0.0,5.30285969955779,14.83048559642589,2.639760921499592,0.24717475994043148
T041,31,Granulation,61.81107839820885,1.210691341624552,54.26417527100184,149.7628428610145,0.0,5.10836578441427,17.5093558169339,2.570130404024165,0.29182259694889834
T041,32,Granulation,63.29355816721196,1.251549957798708,48.74143404772983,150.1840143454942,0.0,5.652488092965473,15.05198855005529,2.151211049461499,0.2508664758342548
T041,33,Granulation,63.30860436777755,1.126239783789506,60.05939783271931,162.8750984950456,0.0,5.419059138401797,13.19370735501569,2.528364169796871,0.2198951225835948
T041,34,Granulation,63.97164359641604,1.303459720469962,63.62866012784534,152.0827608783985,0.0,5.470040682485243,16.491085851142,2.370712473581519,0.27485143085236663
T041,35,Granulation,63.96399959756882,1.202344971991068,49.08555318488791,145.2232339334779,0.0,4.293219887834828,15.83124625226695,2.823097892009654,0.26385410420444916
T041,36,Granulation,62.54931284413753,1.087487188061505,57.22921423077015,144.5954820450968,0.0,4.271044964098368,15.0247068087348,2.261283064673496,0.25041178014558
T041,37,Granulation,64.9261391669674,1.135286268349285,56.00059737975877,156.9012686102476,0.0,5.131267935092215,12.98202739395056,2.557278784098464,0.2163671232325093
T041,38,Granulation,63.80967965348741,1.175264173101931,52.29451020742908,147.1644805334555,0.0,5.142913340889721,14.94680160630276,2.655539416795101,0.249113360105046
T041,39,Drying,59.1264214422056,0.7423990041764542,58.3682458966703,83.90126962951732,0.0,7.524408934290839,29.27853569769581,2.15021406953558,0.4879755949615968
T041,40,Drying,58.47369267654716,0.739768621397116,52.65823245870872,66.63395941758743,0.0,7.90186271166447,26.86617690386896,2.009864053140521,0.4477696150644827
T041,41,Drying,59.21211428719027,0.8090544720102774,56.15242443869793,77.24937948510359,0.0,7.654441154317159,27.15043057679626,2.079440605422371,0.4525071762799377
T041,42,Drying,59.65377401731679,0.8615390633712584,55.37613973540049,91.14183034310724,0.0,7.686946470111985,23.87310837305888,1.286273275382567,0.3978851395509813
T041,43,Drying,59.94470007892685,0.752998589102802,55.72662163540802,83.21516964178089,0.0,8.377468492930698,18.5432223828485,2.280638888510517,0.30905370638080837
T041,44,Drying,58.40666149833996,0.8370316283831416,50.098087398884,89.04535769829613,0.0,7.289526869139193,26.94669952462307,2.001843314391976,0.44911165874371783
T041,45,Drying,59.98765504535578,0.8502646990347849,52.73292741470616,76.91390289369512,0.0,8.829749137151717,24.25527866276155,1.832985345920034,0.40425464437935915
T041,46,Drying,59.43376647456794,0.9083843176745274,50.27811403067563,84.8383394536849,0.0,7.95318459552786,23.93702208925722,1.798150885387579,0.39895036815428697
T041,47,Drying,62.32612958353055,0.7003718173126678,47.64344771035401,80.73992093280454,0.0,7.790375153644599,20.735586214532,2.064517527072523,0.3455931035755333
T041,48,Drying,58.45917315907105,1.018557968826822,45.39619574885036,78.45806284330676,0.0,7.368676379933389,21.97210016672654,1.931632566521577,0.36620166944544236
T041,49,Drying,57.18368591144691,0.6737175669482787,47.83265139979505,73.11842407746805,0.0,8.093156558494963,27.29683718831052,1.631982593882098,0.45494728647184196
T041,50,Drying,58.44220091797611,0.6811141746993551,42.9129165297877,85.13485244343559,0.0,8.484194630466055,28.96789580577094,1.568411541485786,0.48279826342951565
T041,51,Drying,58.67907544558145,0.8822078859778016,41.75977766959366,75.96985499316563,0.0,8.179494217074572,28.2190557386102,1.704098473495161,0.47031759564350334
T041,52,Drying,60.68079798639293,0.7105316582486956,37.8579920356439,77.49184943608903,0.0,7.355905132774225,27.17047072567641,1.681932742683561,0.4528411787612735
T041,53,Drying,60.53635663368021,0.7573970713214742,35.38633652867687,86.58401989033575,0.0,8.143401729209153,22.79391533834659,1.830702345621349,0.37989858897244316
T041,54,Drying,60.20621309116751,0.794185630339071,41.62652527590676,77.55214852637022,0.0,6.722267127916066,22.33750924163421,1.800783415876213,0.3722918206939035
T041,55,Drying,59.11170985479864,0.6098312555897927,39.11788934057245,66.58310962142419,0.0,6.842805702754614,22.33452834666771,1.692768689801102,0.3722421391111285
T041,56,Drying,59.25400530582985,0.7917215733159015,31.83936590937888,74.51905883239644,0.0,8.073441265758005,26.71292029571903,1.854556668924489,0.44521533826198384
T041,57,Drying,58.688093681235,0.7789906739935114,33.05467003782928,86.77376409027508,0.0,7.981607258185733,26.79459923257995,2.203704969959915,0.4465766538763325
T041,58,Drying,57.86642971756152,0.9453644541197228,34.17246806528931,77.97001941758619,0.0,7.410360584319043,21.71171118958322,1.589660825412317,0.3618618531597203
T041,59,Drying,57.53227878383693,0.7987312424176846,27.32124630815706,76.3282903295547,0.0,7.587770508688419,24.65452360686231,1.917978606671592,0.41090872678103846
T041,60,Drying,59.96828322017938,0.8299297476145798,27.88038303278131,83.11267315612781,0.0,9.148294732222043,20.08365284417234,1.737511912369062,0.33472754740287236
T041,61,Drying,61.12229773577802,0.7845428731700846,24.66461851671695,83.85458299894482,0.0,7.312289370832969,29.24944137353289,1.958952905885587,0.4874906895588815
T041,62,Drying,63.27322348118362,0.8100643942288961,30.39138909980266,74.9048877435508,0.0,8.487025322466941,26.55265694684996,1.34458757553337,0.4425442824474993
T041,63,Drying,57.60016116545835,0.8489556132526171,25.70441180843628,73.11339199987306,0.0,7.827287399076784,25.20605537859745,1.709708509765632,0.42010092297662416
T041,64,Drying,59.68173369839178,0.7762715703627728,19.48336134681241,81.46412743772132,0.0,9.2388989047714,27.011874171713,1.679300941940066,0.4501979028618833
T041,65,Drying,59.90843314740927,0.7965998968655678,18.76164234157209,87.88770599738433,0.0,8.03272280967366,28.89063803459409,2.15684062153519,0.4815106339099015
T041,66,Drying,59.63566587278769,0.6106157082743525,21.41914901810057,78.60018692763907,0.0,8.29841629120041,29.90165866829613,2.142909675466117,0.4983609778049355
T041,67,Drying,59.28760635657249,0.6965555818845242,16.64612585214154,71.33777170998434,0.0,8.02673800614183,30.95680906803258,2.09611105079966,0.515946817800543
T041,68,Milling,36.11536571396724,0.9337927263755357,37.94228788747333,747.6664371952156,0.0,0.0,42.695811738017,8.185950533719174,0.7115968623002833
T041,69,Milling,33.10794828445397,0.9503688963691118,39.04006875649738,855.5908388316096,0.0,0.0,40.30993259985291,6.584496098985886,0.6718322099975484
