Batch_ID,Time_Minutes,Phase,Temperature_C,Pressure_Bar,Humidity_Percent,Motor_Speed_RPM,Compression_Force_kN,Flow_Rate_LPM,Power_Consumption_kW,Vibration_mm_s,Energy_kWh
T016,0,Preparation,25.84586711511619,0.9895639235824747,42.99931207605407,0.0,0.0,0.0,1.677654810358844,0.1877813474586087,0.027960913505980733
T016,1,Preparation,26.47647782128496,1.047012693749182,47.61998424399901,0.0,0.0,0.0,2.418326587241733,-0.03931615190074636,0.04030544312069555
T016,2,Preparation,24.89962814342759,1.047612452345226,46.88169344383551,0.0,0.0,0.0,2.92824263488344,0.139942755103015,0.048804043914724
T016,3,Preparation,23.59257674099085,1.255596564573138,43.77003606123345,0.0,0.0,0.0,1.387066814503472,0.05232094395531155,0.02311778024172453
T016,4,Preparation,23.32803726789356,1.11353347217669,45.1028681622452,0.0,0.0,0.0,1.504701133497094,0.05329237677321291,0.025078352224951566
T016,5,Preparation,23.72949373722965,0.8448156801326916,46.81254597834983,0.0,0.0,0.0,2.430655275329871,0.08196188274536861,0.04051092125549785
T016,6,Preparation,26.07785545098809,0.9324033996769752,42.27591610201139,0.0,0.0,0.0,2.052136372968195,0.1851975814298503,0.034202272882803246
T016,7,Preparation,25.1142329721794,0.9038539281989139,45.9274065441796,0.0,0.0,0.0,1.455942736164875,0.06083119407507397,0.024265712269414583
T016,8,Preparation,23.9633130513798,0.881039259805608,44.82961008565326,0.0,0.0,0.0,1.50921061420496,0.06672988085680337,0.025153510236749332
T016,9,Preparation,23.32970128701595,1.066557662850812,47.29548747211834,0.0,0.0,0.0,2.014410123933127,0.05536718101286302,0.03357350206555212
T016,10,Preparation,25.58879685098977,0.8904456806463189,47.26929104802669,0.0,0.0,0.0,1.24496121530076,0.1437374635497731,0.020749353588346002
T016,11,Preparation,27.57428427816835,0.9809211611316766,42.39868708661916,0.0,0.0,0.0,1.531529287634509,0.08940148426588007,0.025525488127241817
T016,12,Preparation,26.03548173580197,1.039614356382759,49.43797437956964,0.0,0.0,0.0,1.676484551060696,0.1402820772674853,0.027941409184344932
T016,13,Preparation,28.62389627035652,1.141460131062465,47.40351136657629,0.0,0.0,0.0,1.738810061151363,0.0733940982564819,0.02898016768585605
T016,14,Preparation,26.05223059735291,0.8387282208759191,46.16376357867134,0.0,0.0,0.0,2.669018007861556,0.1554983844828903,0.04448363346435927
T016,15,Preparation,25.11677280392798,1.038878424301109,46.56515429050771,0.0,0.0,0.0,2.248285127910465,0.07601055497702323,0.03747141879850775
T016,16,Preparation,25.82091188158784,1.037258854408408,40.00865120526716,0.0,0.0,0.0,1.978766914135014,0.02568626642369386,0.0329794485689169
T016,17,Granulation,64.88753488648076,1.419022294455289,59.46336077161283,154.9013854441141,0.0,4.822403227469473,17.23722166935429,2.396850219408175,0.28728702782257154
T016,18,Granulation,64.89344864747372,1.180299883040388,53.34389079560356,139.7225602483665,0.0,5.092168704448715,16.18271635111686,2.257266010420079,0.26971193918528097
T016,19,Granulation,64.98892397735791,1.095022815827815,47.27536964061787,169.1092987450138,0.0,5.084584590674083,12.22821888816847,2.890468422784751,0.20380364813614116
T016,20,Granulation,64.69745457015668,1.222880818201512,51.11216675896561,157.3639928620556,0.0,4.436531349066826,13.24332563697171,2.27283504460096,0.2207220939495285
T016,21,Granulation,65.64677724539305,1.180426418811356,59.94940121903585,139.4904580844926,0.0,5.261431972555735,14.20012849059068,3.179356021169191,0.23666880817651134
T016,22,Granulation,62.61812900621029,1.26353987630827,55.23444873738845,148.1518243311484,0.0,4.865427389644355,14.94547929476449,2.275905804687334,0.24909132157940816
T016,23,Granulation,64.89829557018263,1.282640529852056,57.4017819285709,157.2468053117354,0.0,5.493414905534,18.53715213664601,2.306367450531682,0.30895253561076685
T016,24,Granulation,65.48922837724224,1.066315602372991,55.66109274358016,141.3905357415498,0.0,4.385083945684784,19.44840970486353,2.712591364374302,0.3241401617477255
T016,25,Granulation,63.39299579837005,1.208956543616692,51.68662478790981,146.4700587570005,0.0,4.622381421248873,19.56419543800419,1.885636513593971,0.3260699239667365
T016,26,Granulation,68.1682830026192,1.310428313946256,51.7815814606722,155.0515858636993,0.0,5.17852003711771,13.0899511486815,2.415964853230782,0.218165852478025
T016,27,Granulation,65.00679725419985,1.150274243682486,54.72114735173165,147.3438951505136,0.0,4.026151678848238,17.24807213573262,2.756390254460258,0.287467868928877
T016,28,Granulation,65.84651777741624,1.049973470196684,53.90150294810668,153.7938624619839,0.0,4.917485406710747,14.96152545407569,2.875156546919989,0.24935875756792816
T016,29,Granulation,65.8998639751173,1.100704285544731,61.29389927290695,173.1236719439108,0.0,3.679348545638145,13.51044805933093,2.680241314078703,0.22517413432218217
T016,30,Granulation,64.76410600388839,1.358754297592301,56.84248610077974,153.0792034139061,0.0,4.780861829866852,13.96126827969289,2.854726462907887,0.23268780466154815
T016,31,Granulation,63.43456586320045,1.231014761987359,56.6596573822295,142.2643598927491,0.0,4.899333424896393,15.28850580655693,2.718675669373842,0.25480843010928217
T016,32,Granulation,63.35399701964737,1.208406181262082,56.99774845902607,138.1789894733142,0.0,5.637411686388249,14.81300141391525,2.43692228720691,0.2468833568985875
T016,33,Granulation,64.9279978128133,1.169382855791491,52.37913038203985,146.7449321271116,0.0,4.490909560722698,12.2602536882237,2.274901172561231,0.204337561470395
T016,34,Granulation,63.95578288139924,1.088444553189901,58.03711162736567,139.280706306299,0.0,5.276986850210286,15.79169278186997,2.334375668307504,0.26319487969783284
T016,35,Drying,58.20232717720935,0.8210153136927019,59.64653683053471,80.95646352120093,0.0,7.766691066348702,22.06914887181793,1.732303643346493,0.3678191478636322
T016,36,Drying,58.1024148021807,0.7945119040399595,57.18955507248747,74.12578485103867,0.0,9.579622950714032,27.14581539764681,1.775284965222308,0.45243025662744685
T016,37,Drying,54.62385267964381,0.7235264028846349,57.47428832318324,86.1530531907385,0.0,8.080190857676433,23.53230040924525,1.599333839506732,0.39220500682075415
T016,38,Drying,57.94004022581033,1.007738921936462,59.52518002443389,89.29289563113149,0.0,6.950258460107488,18.8041499985748,1.677895867882257,0.3134024999762467
T016,39,Drying,57.20799078388929,0.8858260620617495,49.42597939735146,84.42917740979894,0.0,8.517972099542048,18.02981733819092,1.812208576931992,0.30049695563651535
T016,40,Drying,58.25940149461242,0.6750395297348147,55.74174142311801,82.73389220761374,0.0,8.669827989246487,23.32220542214932,1.672563125604511,0.38870342370248867
T016,41,Drying,56.61391172709018,0.818032424760316,50.67330429189138,75.5689289108222,0.0,8.340668210645026,26.12488390726493,1.985570415368091,0.4354147317877488
T016,42,Drying,58.61176191305655,0.863331773603796,50.60449742971679,77.75179740159882,0.0,9.038896205983301,28.10922661583584,1.646237414638384,0.4684871102639307
T016,43,Drying,56.5107367947965,0.705610818051016,45.91740795481695,87.25854614520117,0.0,7.803513053571225,27.45343172578967,1.530778196036955,0.4575571954298278
T016,44,Drying,59.67083409671189,0.8739787690073401,45.52374684362961,87.12492071141797,0.0,8.660013262406881,20.75045122466992,2.135689310799674,0.3458408537444987
T016,45,Drying,58.76471594684153,0.8351506151455663,44.19884871467815,74.96780558317948,0.0,10.00033448232047,27.79092746565908,1.60972348203492,0.46318212442765133
T016,46,Drying,56.36736453636795,0.7592998339978165,41.50748238680274,75.12074540993709,0.0,7.913392110634089,28.5644530954726,1.933710240368183,0.47607421825787666
T016,47,Drying,55.85049568229912,0.9619269270152336,43.49003372645009,78.14752893753122,0.0,8.430105034683105,23.09970466748944,1.884639992075157,0.38499507779149067
T016,48,Drying,55.19211591858289,0.840320815430283,42.03352030972132,85.13960673566683,0.0,7.265973893038733,18.22095530624788,1.861757362490289,0.30368258843746465
T016,49,Drying,54.16608443926638,0.922948389133655,39.25239480354569,80.03604139312039,0.0,8.731115067945982,24.98732984045091,2.133431588302268,0.4164554973408485
T016,50,Drying,59.1919955558443,0.8005862474383203,35.90768023390383,83.15991215794834,0.0,7.756108426945665,22.9682944379238,1.775457080772753,0.38280490729872996
T016,51,Drying,58.37346421307966,0.6804955893600829,34.04021681771307,81.08061147668914,0.0,7.492390310499853,16.8203257088215,2.030661876544448,0.28033876181369166
T016,52,Drying,57.14325250876848,0.7910641270819234,33.14601316281019,86.63260564208976,0.0,8.364645091369203,28.14715303982032,1.746960658532416,0.4691192173303387
T016,53,Drying,56.68866341667009,0.7315348992020854,29.69624879127369,80.60065128941416,0.0,8.793842479003636,23.87298194116264,1.616045096683837,0.39788303235271066
T016,54,Drying,57.30746194234645,0.8571178355735286,33.93339897824916,84.18207072462101,0.0,7.98519592460439,22.31633522388093,1.936767791942123,0.3719389203980155
