Batch_ID,Time_Minutes,Phase,Temperature_C,Pressure_Bar,Humidity_Percent,Motor_Speed_RPM,Compression_Force_kN,Flow_Rate_LPM,Power_Consumption_kW,Vibration_mm_s,Energy_kWh
T033,0,Preparation,25.26309251367643,0.9827260482461261,48.9852117170287,0.0,0.0,0.0,1.296343820645801,0.04905838438182378,0.021605730344096682
T033,1,Preparation,25.50498030469443,0.9557580506344745,45.00209993079289,0.0,0.0,0.0,2.249277911359997,0.1021232173876699,0.03748796518933328
T033,2,Preparation,24.73426800130009,1.103032809479325,39.71104289466334,0.0,0.0,0.0,1.6211640515773,0.06324572635744723,0.027019400859621668
T033,3,Preparation,26.92342745065323,0.9648823595139936,40.94890094043041,0.0,0.0,0.0,1.919005322374395,0.06536461544296096,0.03198342203957325
T033,4,Preparation,24.5961035160976,0.9621911375765404,41.88687310395065,0.0,0.0,0.0,2.325463851436375,0.1047280411038361,0.03875773085727291
T033,5,Preparation,22.94070756588442,0.9134982575495735,47.08958882545326,0.0,0.0,0.0,1.663255786840959,0.1999493656812082,0.02772092978068265
T033,6,Preparation,24.2618592627223,0.9226590869424887,51.77447386301004,0.0,0.0,0.0,3.337801651072752,0.08739524831048913,0.055630027517879196
T033,7,Preparation,26.30714039566877,1.121397559950375,47.18714756110442,0.0,0.0,0.0,2.3918755249964,0.1145983176295333,0.03986459208327333
T033,8,Preparation,23.06618251297224,1.028832523104287,46.10921977887804,0.0,0.0,0.0,1.850336458992286,0.162349281719029,0.030838940983204766
T033,9,Preparation,26.05398881348379,0.9137768762034933,46.0328312619189,0.0,0.0,0.0,1.939140673493265,0.07401234530034644,0.03231901122488775
T033,10,Preparation,24.57846329177875,0.9409575985781152,46.65482640573855,0.0,0.0,0.0,2.362392554407104,0.073491341338593,0.039373209240118404
T033,11,Preparation,24.24819726150319,0.9610489021561188,44.98043585022082,0.0,0.0,0.0,1.626456266617261,0.1024456971286991,0.02710760444362102
T033,12,Preparation,25.5961785532015,1.009247122493435,45.02710638395528,0.0,0.0,0.0,1.332133904505721,0.1266822899173317,0.022202231741762016
T033,13,Preparation,25.08308338989784,1.169523414009391,42.94385676893931,0.0,0.0,0.0,1.101394709832537,0.08165988359237365,0.01835657849720895
T033,14,Preparation,23.90572390868164,1.018635097591934,47.84835735300381,0.0,0.0,0.0,1.198254272872724,0.1832482233322407,0.019970904547878733
T033,15,Preparation,22.0625632210404,1.020628337810536,44.90376749857919,0.0,0.0,0.0,2.749030750506013,0.0906874260288326,0.04581717917510022
T033,16,Preparation,23.0139786412387,0.9752790508918607,49.52061325153252,0.0,0.0,0.0,1.891724831564929,0.1283259461684342,0.03152874719274882
T033,17,Preparation,25.6901383101739,1.072185741047426,44.08016766949459,0.0,0.0,0.0,2.222431146237281,0.1710039765492997,0.037040519103954686
T033,18,Preparation,23.71142272223285,0.9994641730807483,45.75114087887975,0.0,0.0,0.0,2.204057850112147,0.1027098066901738,0.036734297501869115
T033,19,Preparation,26.01091263273588,1.048158915191679,45.60685505196663,0.0,0.0,0.0,1.6602231540729,0.1395425910423502,0.027670385901215
T033,20,Preparation,23.54950968584996,1.161123532929318,50.6018387821474,0.0,0.0,0.0,2.576358783689872,0.2563912387840594,0.04293931306149787
T033,21,Granulation,57.47465948867332,1.262967465937587,58.71756331879169,142.7887006430525,0.0,5.811600705433581,16.03026987629992,2.179960160470076,0.2671711646049986
T033,22,Granulation,61.840283330984,1.242382181543409,53.2568467302666,137.9910419480761,0.0,5.46134376332034,10.70487348981008,2.707015665737608,0.17841455816350132
T033,23,Granulation,60.09370316199364,0.9977236505294664,57.10324623830467,151.0318846540254,0.0,4.591271132179227,15.00725785859044,2.48144690315462,0.25012096430984065
T033,24,Granulation,62.20819702760711,1.341480766112764,52.19140346021096,139.3613490695264,0.0,4.686524009956369,13.64334115023237,2.504736352615216,0.2273890191705395
T033,25,Granulation,62.05568816811893,1.026883377204495,59.21597173912788,156.027131860395,0.0,5.247770785271051,13.98530144351227,2.404900086358603,0.23308835739187117
T033,26,Granulation,60.42505028255198,1.182531897136047,55.6504222683849,137.6581119082306,0.0,4.5552896268345,16.08091234079762,2.593893429559654,0.26801520567996034
T033,27,Granulation,58.64120442846809,1.284943851538883,58.80472604323161,150.169426499258,0.0,5.753885939558112,17.03729577560848,2.416766352961378,0.2839549295934747
T033,28,Granulation,61.46425848102486,1.140524111584492,60.33739168467253,168.1021036583105,0.0,4.367205710393796,17.88474759365911,2.659943237922035,0.2980791265609852
T033,29,Granulation,61.5696565297489,1.052655505283981,50.6714020885434,159.9205615175024,0.0,4.696775418912969,18.3172375780123,2.126304134858051,0.3052872929668717
T033,30,Granulation,59.45721151239374,1.245016764196054,54.36561238866771,154.5678839148289,0.0,5.624034793953917,15.94709540581139,2.684300183777202,0.26578492343018983
T033,31,Granulation,59.39313260054428,1.267872077720388,63.49670621803392,143.2108899900608,0.0,4.652478167906802,13.21527212689929,2.520441050584903,0.2202545354483215
T033,32,Granulation,61.901413513363,1.317344365440073,57.44229537123212,163.5338463199561,0.0,4.250775033959748,16.99924527926425,2.264457032432054,0.2833207546544042
T033,33,Granulation,59.70213791592615,1.179049761095993,49.43223390338794,153.1960690220521,0.0,5.102139637742508,13.16749211378372,2.445024426844025,0.2194582018963953
T033,34,Drying,66.59931402439129,0.6820426173469375,56.85405510630471,77.79743166333587,0.0,8.75734855718331,30.15130036081219,1.855630326644129,0.5025216726802032
T033,35,Drying,65.0796235338291,0.7535829236753112,60.50325168066352,83.37581691846046,0.0,7.647460520575223,24.11240853138371,1.951238781694372,0.40187347552306185
T033,36,Drying,65.56034429947576,0.87595304702853,58.3740064834108,84.68343712357,0.0,7.349448419422164,28.44364887586732,1.475362647804525,0.4740608145977887
T033,37,Drying,65.63111763107547,0.7768669484215052,49.50919890392144,80.82583330539394,0.0,7.393291622237563,28.36283394262038,1.871233347111779,0.472713899043673
T033,38,Drying,62.2164120821765,0.7969539548570982,52.97149733470022,81.50347601541341,0.0,8.606122856174027,30.12377442098366,1.862490787996428,0.5020629070163943
T033,39,Drying,61.18399636934399,0.7868442514511371,49.10713449936458,78.33668512828912,0.0,8.402184070326689,25.04061061634027,2.001152870086281,0.41734351027233785
T033,40,Drying,64.75911440021896,0.5664474688481846,50.93080867476893,79.26945390998542,0.0,8.140445530458312,29.16528671218568,1.810326793299406,0.4860881118697613
T033,41,Drying,64.71144347712456,0.8622734830903128,49.17839479609421,85.06176101207905,0.0,7.470026514467334,23.23639931603411,1.760283446468552,0.38727332193390185
T033,42,Drying,65.13022629544221,0.8666565857249551,46.48401395417213,85.434461357999,0.0,7.470569170508295,26.22270425985353,1.53938721162324,0.4370450709975588
T033,43,Drying,63.71668666748707,0.8932905112617282,46.16867822383615,81.26026397491368,0.0,8.56812806933651,22.94662874631715,1.789780006024942,0.38244381243861914
T033,44,Drying,66.457255666221,0.7737451092582819,46.36539020698086,77.88353498420742,0.0,7.67606440492766,24.64707017067316,1.775177369455686,0.41078450284455265
T033,45,Drying,64.41465080952435,0.7853764310027472,40.54596483979698,82.00580990563111,0.0,7.962025614630563,23.06539737807385,2.0226147181006,0.3844232896345642
T033,46,Drying,63.88135132818376,0.7707177975682906,39.07960559334193,78.2233212286733,0.0,8.511412657438154,25.04900053545916,1.683463605072858,0.41748334225765266
T033,47,Drying,65.44868765575059,0.7956224062569519,44.19955133059434,87.69296604836084,0.0,7.067748678147421,30.01059229869253,1.507093486231447,0.5001765383115422
T033,48,Drying,62.0701884471944,0.8423556037391603,39.73354528877967,78.38645940822573,0.0,6.786373840880471,22.59200024279249,1.723613273797788,0.3765333373798748
T033,49,Drying,61.20464619572565,0.8304047693518617,34.82011821247024,89.8584364428645,0.0,8.312918826830982,22.06962170406333,1.78673399287295,0.3678270284010555
T033,50,Drying,65.13933898095009,0.9603951319710916,35.8667234380804,73.72355807965677,0.0,8.842485755377783,25.10906446699547,1.964753770632945,0.41848440778325785
T033,51,Drying,62.8240288377684,0.8178389490897303,33.70196559091259,72.93936825180289,0.0,8.733235996473308,21.80353455174434,1.568445269846121,0.3633922425290724
T033,52,Drying,64.23637199733396,0.6254883278559827,31.6986577062644,76.31435287491875,0.0,8.84748059587672,25.72374405196577,1.8031334981848,0.42872906753276285
T033,53,Drying,61.88609024117471,0.7736511867664431,29.45246520412453,81.01011431793137,0.0,8.54094072518369,25.10276278087254,1.754958439248337,0.418379379681209
T033,54,Drying,65.1001807274114,0.7049500623273288,32.06003088181597,74.0899182622511,0.0,6.676418300903665,27.65138298762134,2.021183823448032,0.4608563831270223
T033,55,Drying,63.09632577131217,0.935666985281853,28.48200762269909,92.98121890617779,0.0,6.874094444265644,25.74973471874644,2.009959878154181,0.4291622453124406
T033,56,Milling,36.14018379955861,1.013653659945006,43.45629886279718,873.8741901905914,0.0,0.0,32.17509195354982,7.008112191259706,0.5362515325591636
T033,57,Milling,33.42118024843727,1.092795316567458,40.33022422460397,850.8163980583325,0.0,0.0,40.58141217032001,9.166205418604365,0.6763568695053335
T033,58,Milling,33.72497744578484,1.082476235101779,42.46230479278955,802.6025789771584,0.0,0.0,28.78346113687661,8.208654774036578,0.47972435228127686
T033,59,Milling,36.33290163809402,0.9317372747162274,42.10802718075522,809.2228198924519,0.0,0.0,34.44194052328245,6.813565826213884,0.5740323420547074
T033,60,Milling,37.25863315768799,1.032259548377126,37.97885977163589,786.1643362086361,0.0,0.0,32.94071384635926,9.297325470037435,0.549011897439321
T033,61,Milling,35.98710454608443,1.105184248609496,38.71222757249035,836.6659362776348,0.0,0.0,42.1871009008121,8.693881051674744,0.7031183483468683
T033,62,Milling,36.30336080772882,0.8946684731323137,38.13805730794704,886.2691274605569,0.0,0.0,35.86003046333465,8.084298158134875,0.5976671743889108
T033,63,Milling,34.20188246371374,0.9811660091500972,43.11648541546707,837.7996503386947,0.0,0.0,28.67289468937651,7.251208617190612,0.47788157815627513
T033,64,Milling,36.25301460580177,1.120945090392393,40.48657346173515,730.9423774848706,0.0,0.0,30.99093194457613,8.383917696771844,0.5165155324096021
T033,65,Milling,36.36406100668469,0.9463560684835501,41.67961775756298,807.3728598024003,0.0,0.0,34.1112942187297,8.978064679418253,0.5685215703121616
T033,66,Milling,34.87305555730532,0.9277575526222329,36.52795149784411,709.9344239121217,0.0,0.0,32.94438785429877,6.532468777259906,0.5490731309049794
T033,67,Milling,35.04899851424678,1.003417090087934,37.63398095406766,772.7767713681793,0.0,0.0,33.08557568051823,8.194734936575479,0.5514262613419705
T033,68,Milling,35.27032072241477,1.007163859203754,41.45870271657873,789.8548277179676,0.0,0.0,36.93152370326173,8.7175576267018,0.6155253950543622
T033,69,Milling,33.49119798595702,1.06250906781734,45.74162605796501,773.6743692957853,0.0,0.0,31.6736862808272,8.365037879376843,0.52789477134712
T033,70,Milling,34.7239467664113,1.06289926409714,39.28186395387771,760.0071501720239,0.0,0.0,30.77151878813209,8.244112447472123,0.5128586464688681
T033,71,Milling,35.75641116447554,1.1971441978095,36.28473759001913,862.1879752817274,0.0,0.0,29.11555810070863,5.901160249587784,0.48525930167847714
T033,72,Milling,35.26600032156865,1.022238896511442,35.23799641077828,785.2232579502877,0.0,0.0,40.4951363676888,7.258061983003352,0.67491893946148
T033,73,Milling,34.25284162521644,0.7944264029733442,43.32758270905176,911.3035573568375,0.0,0.0,20.17318452213551,7.6301068634696,0.33621974203559185
T033,74,Blending,28.63761057116992,1.066896256370839,32.68874807875378,203.255880597693,0.0,0.0,15.67117700851787,3.000942304176237,0.2611862834752978
T033,75,Blending,31.10578093885624,0.9520478002340725,37.6520428181274,216.5805262643477,0.0,0.0,6.871959797268605,2.522030405109013,0.11453266328781009
T033,76,Blending,29.74480478414054,1.057672014559434,36.88084046852729,180.3121693903657,0.0,0.0,11.57013705060788,2.761113026592095,0.1928356175101313
T033,77,Blending,29.54612327684195,0.9927126082431669,36.22705921835879,195.0887126315693,0.0,0.0,6.753362989755818,3.680660035570742,0.11255604982926364
T033,78,Blending,29.15325372015902,1.115050539248885,34.55196536814003,209.4370772968609,0.0,0.0,15.43483620956539,3.088010046914313,0.25724727015942317
T033,79,Blending,30.50705086636851,0.9591448363013042,33.43391332958103,188.1393796340244,0.0,0.0,11.95423817038427,2.616191821356198,0.19923730283973784
T033,80,Blending,29.05574151969332,0.9366556736916527,36.60574270111983,196.0403466534484,0.0,0.0,10.1069712299601,2.48538851353468,0.168449520499335
T033,81,Blending,30.6080732695221,0.9965109755079947,37.05896541530331,201.2429462774047,0.0,0.0,13.2761430899231,3.127189780089093,0.2212690514987183
T033,82,Blending,30.75771814445573,1.087486652327306,34.53163831738542,172.9803324073366,0.0,0.0,12.64488460792962,3.778751629746509,0.210748076798827
T033,83,Blending,24.53029142760776,0.9713015601853677,32.64444020293192,189.1780972878022,0.0,0.0,11.15020110498727,3.309765861086578,0.18583668508312115
T033,84,Blending,28.97375962382581,1.02058572658,33.14593621151511,184.2618473062402,0.0,0.0,13.41607397621807,3.220525180842318,0.22360123293696785
T033,85,Blending,28.48906061008208,1.014031903813524,35.10322227663146,190.9604780984514,0.0,0.0,13.19952638490135,3.089757170910259,0.2199921064150225
T033,86,Blending,29.10173998283518,1.003474008913699,37.22662098376087,211.4164204115075,0.0,0.0,10.64505651089068,3.383567951825703,0.17741760851484464
T033,87,Blending,31.41141147978427,0.9570363974809473,38.58617757881794,197.0790193872079,0.0,0.0,10.22402003771941,3.089226869837312,0.17040033396199014
T033,88,Blending,31.64325026813804,1.11232798768044,35.1958071549207,201.5559710023367,0.0,0.0,12.4839534391768,3.568838153529507,0.20806589065294664
T033,89,Blending,31.62947878289093,0.8950641793697139,39.22492227187509,195.5339120448569,0.0,0.0,15.40274279797135,3.032341452194555,0.2567123799661892
T033,90,Blending,29.208617656083,0.862782006486386,32.86706305904881,164.0920576789581,0.0,0.0,12.15202353244122,2.916088246175293,0.202533725540687
T033,91,Blending,30.17774708858582,0.982172432113573,31.37870469410104,204.5920940015471,0.0,0.0,10.92415462598007,2.666007978136357,0.1820692437663345
T033,92,Blending,31.03828524518362,1.152201994636242,35.05345825235536,184.3935985192194,0.0,0.0,9.938562980113353,3.258708955309714,0.16564271633522254
T033,93,Blending,30.65871598340219,0.9317803331463661,33.48582738454276,220.9504812937508,0.0,0.0,15.05561078373382,3.002779295974015,0.2509268463955637
T033,94,Compression,28.0791607236027,1.034209452768321,31.81593080575846,54.51517942648645,14.46033181530122,0.0,44.39433444000854,5.527160053762829,0.7399055740001423
T033,95,Compression,29.52724896161769,1.196200262753288,32.34552726972542,53.03159747902098,13.19692147077561,0.0,31.34032169643158,6.655880513672877,0.5223386949405263
T033,96,Compression,28.13255909283822,0.9262227714526245,31.46324915706849,49.80608865491415,14.81567467280161,0.0,54.9314399654085,5.511324166491739,0.915523999423475
T033,97,Compression,29.12016008001151,0.9239141380427338,28.27673140481506,55.67089470080622,13.62949830753099,0.0,46.46692473530772,4.287969343742439,0.774448745588462
T033,98,Compression,29.74098230876357,1.130225969824659,28.88763213442975,46.17931123950959,13.72811905155897,0.0,42.27759126240967,4.751722267635833,0.7046265210401612
T033,99,Compression,29.03462719169174,0.8173161610697885,30.81194115719957,48.71022765310259,13.74694940801971,0.0,39.43047627502691,4.366998491352636,0.6571746045837819
T033,100,Compression,27.56841578015316,0.9723315548473458,27.64942432790146,48.40309230827676,15.02591224888144,0.0,39.46426740438228,4.554005645567575,0.6577377900730379
T033,101,Compression,28.68101818285542,0.9955855616906943,31.44899653981015,59.78172286637169,14.75058650255004,0.0,33.19389600650783,5.863741575035244,0.5532316001084638
T033,102,Compression,26.65982713250731,1.007541447890418,30.48166466238252,56.89664956817411,13.95998783036265,0.0,53.6729142870881,5.323237874353722,0.8945485714514683
T033,103,Compression,26.0497006875875,1.199141371441301,29.60143174765999,45.66554289285615,13.86425450955462,0.0,41.63297894756919,6.195496800052576,0.6938829824594865
T033,104,Compression,25.29673169315774,1.050844800499,30.05945390263032,58.02386685307788,14.86145119527284,0.0,37.12330546415787,6.801645776569022,0.6187217577359645
T033,105,Compression,29.0890387842067,1.100334546689667,29.20068075605157,62.16205763857208,13.91213818193954,0.0,49.87206557477757,4.544092695481002,0.8312010929129595
T033,106,Compression,29.80462334697471,0.8171580323566955,30.64946510561157,55.49529347627271,14.90942816801695,0.0,46.14633230821824,6.400695846274444,0.769105538470304
T033,107,Compression,28.88620412045869,0.9476133977447371,30.5064416294687,54.6237334870753,14.1396567123451,0.0,44.42558872100572,4.285902524465794,0.7404264786834286
T033,108,Compression,28.75098564345736,1.094269058531627,30.74735573394118,48.83276114608936,13.92661206678239,0.0,43.20166507398481,5.655633521782756,0.7200277512330802
T033,109,Compression,29.42098210896551,0.8653951088998643,32.01668541018479,44.12861888718797,14.69198248673264,0.0,40.53278931644977,5.168451278388591,0.6755464886074962
T033,110,Compression,28.32889520552709,1.08199952230613,29.14791600702911,55.53008185936317,14.29548450489673,0.0,54.60738486480518,4.925177693007056,0.9101230810800862
T033,111,Compression,28.16911140840149,0.9896948651179273,33.0747594905345,49.30444721358939,12.91126521555664,0.0,44.94562858633152,6.262069572135153,0.7490938097721921
T033,112,Compression,27.90727648941988,1.088879004782628,29.37907388907019,46.52714870457105,14.61368913801665,0.0,46.26830966749617,6.588626775761028,0.7711384944582694
T033,113,Compression,24.44845763912932,1.016856301138269,31.45744182008235,51.36964701224328,14.27021542726946,0.0,54.84607407900188,5.523294182287873,0.9141012346500313
T033,114,Compression,28.74123169991166,0.900086355080617,29.90613498529801,48.3141787005741,15.1115889880553,0.0,49.13408868754003,4.971220046100353,0.8189014781256672
T033,115,Compression,26.63219709316123,0.8180394747793536,31.75045742848609,43.6946239018258,15.06630069102202,0.0,49.64644684370381,6.027446998865481,0.8274407807283968
T033,116,Compression,28.55084176823518,0.9618592718212383,29.35362216035842,48.8035774163121,14.80503081759414,0.0,52.1651932248414,4.903003444817258,0.8694198870806901
T033,117,Compression,28.44639522915314,0.9658593572488465,31.43828872589873,55.88358663131186,12.99941801007225,0.0,52.21889362251266,4.672034307287287,0.8703148937085443
T033,118,Compression,27.27440262218316,0.9418996835486846,27.75222520394695,59.01193361897126,13.12624612952878,0.0,42.52778550573402,5.636795722347488,0.7087964250955671
T033,119,Compression,26.48868969058568,1.153883946157022,32.39177994794832,44.83363887844384,14.51477441982293,0.0,44.564712569165,5.609044930500263,0.7427452094860834
T033,120,Compression,26.42432361488376,0.9455242522648979,27.86123623194394,51.81893441241174,14.39527229386881,0.0,49.02071834218179,6.108085483507799,0.8170119723696965
T033,121,Compression,28.14233939526291,0.9304506443884726,30.82464547331356,50.67154422685976,13.34670147480665,0.0,58.13973012346489,6.013802477233951,0.9689955020577482
T033,122,Compression,25.21589806918161,0.9188109058108063,32.16373539268965,44.59351992081395,12.06637929008651,0.0,33.8717651445355,4.669189839369978,0.5645294190755917
T033,123,Compression,30.20629789952365,1.045447607426303,29.70825019881365,51.56586494417874,13.27060388391429,0.0,45.73221047192935,5.824412853371808,0.7622035078654892
T033,124,Compression,29.56838252600871,1.056241913746957,31.64198715007442,46.30817874525617,15.6652126751727,0.0,42.45988408326804,5.429895111566264,0.7076647347211339
T033,125,Compression,27.58406364902108,1.029419976754344,29.93026335275378,50.4247415620533,14.4724039743961,0.0,42.65691401713705,5.270006945725519,0.7109485669522841
T033,126,Compression,27.28984350018881,0.8821709783747054,30.85415689781756,53.32720421353002,13.84380452909396,0.0,39.32647570758343,4.716071002775216,0.6554412617930571
T033,127,Compression,29.48013533802548,1.038940807327706,30.26677230291449,52.98771474516234,14.3122094292481,0.0,36.71836852111542,5.543811174461828,0.611972808685257
T033,128,Compression,27.12200404350161,1.029248163604154,29.23033530115936,56.33836686852423,15.14310218573513,0.0,38.59211848625685,6.193968778983881,0.6432019747709475
T033,129,Compression,30.56151856187867,0.9433567498128453,27.48470388038846,51.74167928282297,13.77011933054115,0.0,32.70349484491489,6.564539025926299,0.5450582474152482
T033,130,Compression,26.80843790794379,0.9531352587872965,30.51831983531125,51.58770967298454,14.96339557572652,0.0,57.06543938723217,5.342427250404321,0.9510906564538695
T033,131,Compression,27.83585932169209,0.9787895571815481,28.07276850846105,54.93862780790165,13.74263647261766,0.0,44.4851371617597,5.112342139990077,0.741418952695995
T033,132,Compression,27.20547421290955,1.108318877263356,33.71882488475904,51.74362045460003,15.24826685111652,0.0,29.87202443694276,5.529989272674372,0.497867073949046
T033,133,Compression,27.67252220044428,0.9654405000542352,30.97362664078103,49.19794709268258,14.77587435810545,0.0,41.72926173518829,4.917453098481148,0.6954876955864715
T033,134,Compression,28.24353506515933,0.8935565557963374,29.23418995612578,47.74560122132477,14.98518556686698,0.0,57.03022431352336,6.676711402402085,0.9505037385587227
T033,135,Compression,28.57865501401672,0.8687430187828827,31.00485030695983,43.50446906032717,15.56299621062372,0.0,48.70284832445352,5.085665176600187,0.8117141387408919
T033,136,Compression,27.97016466359261,0.9345491520941736,29.10565207087189,44.75617118912827,13.25702056759121,0.0,48.75499920067224,5.363172899433913,0.8125833200112039
T033,137,Compression,26.25609890952021,0.9934574336620189,29.93214317128431,50.25185143294249,13.3648716069607,0.0,49.47690805856634,6.284148132427209,0.8246151343094389
T033,138,Compression,28.04250842438862,1.128742812992862,29.06957518142318,48.14981876102533,14.5381379307665,0.0,35.91325717536147,5.095441360425938,0.5985542862560246
T033,139,Compression,31.94669832677311,1.021587119414178,30.66645120322778,57.73819511613147,13.98080080482002,0.0,50.13957990693748,5.424352068019548,0.8356596651156246
T033,140,Compression,26.35259935082707,1.013630035082274,29.16549235473727,44.86546191124241,13.01546417735203,0.0,48.93269293585329,5.971032704257055,0.8155448822642215
T033,141,Compression,29.92713218389737,1.148815082402969,33.93523312959096,50.29399002123844,13.57097947595347,0.0,27.13419302101217,5.612630957312766,0.4522365503502028
T033,142,Compression,27.939210746775,0.8826589188260318,26.69241257150952,46.51272331201195,14.73716148212029,0.0,48.04505799432581,6.987923321211471,0.8007509665720968
T033,143,Compression,25.75664645141209,1.002723067664865,28.78113457099954,54.26903219717438,14.43797334387503,0.0,39.64602544413864,6.365645940462416,0.660767090735644
T033,144,Compression,26.37518691103833,0.9137443743676154,32.23408482240593,43.85257610768446,14.63550076248456,0.0,44.30259815506937,5.179111442377502,0.7383766359178228
